Year,user_id,tweet,features__name,features__id,features__screen_name,features__tweets,features__location,features__primary_geo,features__geo_type,state
2016,21619317,"MUST be ""GLOBAL WARMING"".  Just ask a LIBTARD. https://t.co/DfDeVHfaeV",JERRY 🐶❌,21619317,PITBULL95,1,"Hollywood, FL","Hollywood, FL",User location, Florida
2016,180090037,"RT @realDonaldTrump: 59% of the United States, by area, is now covered in snow-highest % in many years. The ""global warming"" name isn't wor…",Moiz Akhlaq,180090037,todaygenius,1,Nirvana,Nirvana,User location,
2016,256755958,@enjohnston @billmckibben @journalsentinel Idiots. They'll be begging 4 global warming after their 1st hormonal rope a dope. #thechange,☀️Green Buckaroo🌱,256755958,GreenBuckaroo,1,Unceded Coast Salish lands,Unceded Coast Salish lands,User location,
2016,7.56E+17,"RT @PaulEDawson: ""The warnings about global warming have been extremely clear for a long time...."" #Globalwarming explore more quotes https…",Rajesh Parab,7.56E+17,Rajesparab,1,"Pune, India","Pune, India",User location,
2016,858218017,RT @CBSNews: Here's all the ways climate change was felt on Earth in 2016 https://t.co/pW8lXtrqWI https://t.co/i1drTkeYMi,Donna,858218017,Donna_DHKBB,1,"Illinois, USA","Illinois, USA",User location,Illinois
2016,597978842,Venice a muddy mess Global Warming will cause flooding 😜 https://t.co/zRECMu0O6Y,Blew.2,597978842,m0w0g,1,Wellington NZ,Wellington NZ,User location,
2016,1167503540,I can't even enjoy the nice weather because I know it's a byproduct of global warming,Ronnie Noonan,1167503540,ronnie_blueeyes,1,the twilight zone,the twilight zone,User location,
2016,279818785,"RT @savski: When ppl call deforestation, global warming, mass slaughter, abuse, disease, and human anatomy 'views and opinions' https://t.c…",toast with the most,279818785,ryyyebread,1,"Kenosha, WI","Kenosha, WI",User location, Wisconsin
2016,23608974,RT @Franktmcveety: Global warming data FAKED by government to fit climate change fictions - https://t.co/NumPvloAki https://t.co/JTUEhJq0aj,D. Fowler,23608974,Rythmol81,1,Canada,Canada,User location,
2016,153898721,"RT @climatehawk1: Is #globalwarming going to cancel Euro ski season? Resorts shut down, 45,000 out of work https://t.co/xU0eYZZIL9 #climate…",GWEN,153898721,gwenetwork,1,"Lexington, Massachusetts ","Lexington, Massachusetts ",User location, Massachusetts
2016,15583664,"@MikeWellsNFL Totally. You just haven't been covering enough of the positives. Also, global warming your fault too.",Brad Wells,15583664,BradWellsNFL,1,"Vancouver, BC","Vancouver, BC",User location,
2016,8.14E+17,Global warming data FAKED by government to fit climate change fictions - https://t.co/NumPvloAki https://t.co/JTUEhJq0aj,Mr Frank McVeety,8.14E+17,Franktmcveety,1,"Edmonton, Alberta","Edmonton, Alberta",User location,
2016,970695936,People that complain about global warming and then complain about the snow confuse me,Brady Garner,970695936,King_Lawrence52,1,"St. Marys, PA","St. Marys, PA",User location,Pennsylvania
2016,794059350,"RT @realDonaldTrump: It's freezing outside, where the hell is ""global warming""??",🌹,794059350,_bi_er,1,Earth,Earth,User location, Texas
2016,7.30E+17,RT @bobjcarr: What a shift: China leads in urging Trump not to crush movement to save world from unstoppable global warming https://t.co/bg…,Judy,7.30E+17,sewviolets,1,"Newcastle, Australia","Newcastle, Australia",User location,
2016,2569854282,RT @bobjcarr: What a shift: China leads in urging Trump not to crush movement to save world from unstoppable global warming https://t.co/bg…,Oldandcranky - not a bot,2569854282,pedwards2014,1,Queensland,Queensland,User location,
2016,134909776,Updated NASA Data: Global Warming Not Causing Any Polar Ice Retreat https://t.co/NXWW2qEKs9,Marsha L. F. Randolph,134909776,Words2Growby,1,"Florida, USA","Florida, USA",User location,Florida
2016,16950740,It's great when global warming makes you feel like you're @tomboonen1 #naegloves,David Hamill,16950740,dav_hamill,1,"Linlithgow, Scotland","Linlithgow, Scotland",User location,
2016,67690467,RT @indy100: This chart shows that sea ice levels are at an all-time low https://t.co/w6UM0uaMLU,(((Toby Hillman))),67690467,tobyhillman,1,"Mainly London, UK","Mainly London, UK",User location,
2016,7.96E+17,"RT @Lou_Keymia: @PooeyMcSkatface @AliveAndAthiest You're saying virgin birth, zombies, magic hair, and talking animals makes more sense tha…",Alive and Atheist,7.96E+17,AliveAndAthiest,1,"Alaska, USA","Alaska, USA",User location,Alaska
2016,1199945682,"""Researchers who see global warming as something less than a planet-ending calamity believe the incoming Trump... https://t.co/2Kz4Z7uGjv",Idahoans for Liberty,1199945682,idahoans,1,Idaho,Idaho,User location,Idaho
2016,514411231,"RT @savski: When ppl call deforestation, global warming, mass slaughter, abuse, disease, and human anatomy 'views and opinions' https://t.c…",yeehaw,514411231,thickkpiss,1,birmingham,birmingham,User location,
2016,479168766,"@PooeyMcSkatface @AliveAndAthiest You're saying virgin birth, zombies, magic hair, and talking animals makes more sense than global warming?",Dan,479168766,accio__beer,1,Philadelphia ,Philadelphia ,User location, Pennsylvania
2016,32972219,"RT @savski: When ppl call deforestation, global warming, mass slaughter, abuse, disease, and human anatomy 'views and opinions' https://t.c…",Darrian,32972219,Hai_itsdarrian,1,Jessicas face ,Jessicas face ,User location,
2016,269903211,"RT @catoletters: Climate Alarmist Zombies.  Global Warming died, they transformed to Climate Change.  As that dies, they'll transform back…",Dean,269903211,quixxdraw,1,North Carolina,North Carolina,User location,North Carolina
2016,475270232,"RT @savski: When ppl call deforestation, global warming, mass slaughter, abuse, disease, and human anatomy 'views and opinions' https://t.c…",super nope,475270232,starlingswarm,1,nyc,nyc,User location, New York
2016,478887384,By Chris Black – SurvivoPedia With winter here and global warming a thing of the past (now it’s clim https://t.co/6yVT49Q7ad,TheSurvivalPlace.com,478887384,SurvivalPlace,1,"Vancouver, WA","Vancouver, WA",User location, Washington
2016,1657858298,RT @brianklaas: Citing snow in mid-December as evidence against global warming shows a truly amazing level of scientific ignorance. https:/…,Christian Strohal,1657858298,CStrohal,1,Vienna Europe ,Vienna Europe ,User location,
2016,78173849,"RT @tveitdal: Europe: Popular resorts completely shut down after  temperatures soar leaving 45,000 people out of work https://t.co/49l8Olkk…",Dr🦑 Sea🐙,78173849,DrSeaRotmann,2,"Wellington, NZ (mostly)","Wellington, NZ (mostly)",User location,
2016,2551111758,""" I'm cozy!! people ask me what my inspiration was And I say global warming , feel me ? """,Britt,2551111758,brittsevillee,1,SC: britt_seville,SC: britt_seville,User location,
2016,1132030123,"PREDICTION: When the Right finally has to admit that global warming is real, they will blame the liberals for it.",Perry Logan,1132030123,perryloganclone,1,"Austin, TX","Austin, TX",User location, Texas
2016,2456550114,RT @bobjcarr: What a shift: China leads in urging Trump not to crush movement to save world from unstoppable global warming https://t.co/bg…,✍️(Hilary)🚴🏻‍♀️📚,2456550114,IsaD88,1,Canberra,Canberra,User location,
2016,7.29E+17,Winter storms hit U.S.!!! Global Warming kooks are mute!!\n@POTUS @FLOTUS @realDonaldTrump,Trump MAGA🇺🇸,7.29E+17,DTrump444,1,#MAGA,#MAGA,User location,
2016,114878082,RT @bobjcarr: What a shift: China leads in urging Trump not to crush movement to save world from unstoppable global warming https://t.co/bg…,Ken,114878082,QldProgressive,1,City of Gold Coast Queensland ,City of Gold Coast Queensland ,User location,
2016,4865100215,"RT @savski: When ppl call deforestation, global warming, mass slaughter, abuse, disease, and human anatomy 'views and opinions' https://t.c…",Beth Ⓥ,4865100215,veganbeth,1,Cardiff,Cardiff,User location,
2016,7.50E+17,"RT @climatehawk1: #Climate change driving birds to migrate early, research reveals | @Guardian https://t.co/J9sCbRJHVq #globalwarming #dive…",Karisha Kirk,7.50E+17,Karisha_Kirk,1,forest,forest,User location,
2016,501393937,"RT @burntkiss: animal agriculture is one of the top leading causes of global warming. go vegan to save the earth, save your health, and sav…",stay-sha Ⓥ,501393937,StaeshaG,1,Honeymoon ãve ☁️,Honeymoon ãve ☁️,User location,
2016,189137892,RT @bobjcarr: What a shift: China leads in urging Trump not to crush movement to save world from unstoppable global warming https://t.co/bg…,Gary,189137892,b_spectabilis,1,Queensland Australia,Queensland Australia,User location,
2016,7.94E+17,"RT @burntkiss: animal agriculture is one of the top leading causes of global warming. go vegan to save the earth, save your health, and sav…",Jess Ⓥ🌸,7.94E+17,jessicaaellenn_,1,"Essex, UK","Essex, UK",User location,
2016,234126951,36 Global Warming Awareness Posters [PICS] https://t.co/XtzkCSp8dO,Mangus Colorado,234126951,MangusColorado,2,Texas,Texas,User location,Texas
2016,7.06E+17,@BoSnerdley @hale4jesus Trump may very well position that the covert answer to global warming (Geoengineering) 'REALLY THE CAUSE OF WARMING!,Dan Hemann Sculpture,7.06E+17,DanHemannSculpt,1,"Fort Bragg, CA","Fort Bragg, CA",User location, California
2016,2248532045,RT @SteveSGoddard: GRAPHIC: More global warming devastation in Arizona https://t.co/xCEbnMFq05,allycat50,2248532045,riatsila501,1,England ,England ,User location,
2016,2548561039,@freeze_robert @mrntweet2 @starcrosswolf @USAF_KC97 @Kayakpotomac @GhostRyder459 Global warming! Good example.,bobbye j draughon,2548561039,beejaye2010,1,"Houston, TX","Houston, TX",User location, Texas
2016,71172514,RT @ProfitDoctor_: @Kate3015 @Jasinnedjd @diversion2006 @Boofboofhead @certoscio2 @ascottgr @TazSpinZone you missed the world Global Warmin…,pliny the elder,71172514,certoscio2,1,Brisbane,Brisbane,User location,
2016,14747430,"RT @cleantechfacts: Under Rex Tillerson, Exxon fought EPA's science-based endangerment finding on #globalwarming emissions https://t.co/RtS…",Nurture Nature (Heather Ferris),14747430,NNUS,1,"Connecticut, USA","Connecticut, USA",User location,Connecticut
2016,1908033288,@jtLOL Kinda how 'global warming' evolved into 'climate change'.,Heeere's Jonny,1908033288,jonsgardner,1,USA,USA,User location,
2016,282220986,"@hipEchik @FDRLST Why burn wood, global warming will keep you warm.. #EPAisWorthless",Stephen Kloscak 🇺🇸 ⚾,282220986,stevekloscak,1,"Goodyear, AZ","Goodyear, AZ",User location, Arizona
2016,580395944,global warming is a lie perpetrated by left winged liberals don't @ me,speedracer (back) online,580395944,JGuelli,1,O-TOWN,O-TOWN,User location,
2016,7.04E+17,"RT @burntkiss: animal agriculture is one of the top leading causes of global warming. go vegan to save the earth, save your health, and sav…",Sierra ૐ,7.04E+17,AscendedAries,1,NC,NC,User location,North Carolina
2017,4616774652,"RT @NoHoesGeorge: PROOF that global warming is REAL\n\nIf global warming isn't real, then why did Club Penguin get shut down?🤔 https://t.co/Y…",Chief Grief,4616774652,Nonestro1,1,"Chicago, IL","Chicago, IL",User location, Illinois
2017,167084237,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,syd the cowboy kid,167084237,SquidlyWillis,1,"Portland, OR","Portland, OR",User location,Oregon
2017,9.27E+17,"RT @chelseahandler: Hey dumbass, global warming doesn’t only mean extreme heat; it means extreme weather. Hot and cold. Maybe buy a thermom…",Keanu Ramos,9.27E+17,KeanuRamos4,1,"Seaside, CA","Seaside, CA",User location,California
2017,267441563,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Calla,267441563,callahughey,1,Ope,Ope,User location,
2017,8.43E+17,"RT @realDonaldTrump: In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Glob…",Fabio Mendes Silva,8.43E+17,Fabiov08,1,"Camaragibe, Brasil","Camaragibe, Brasil",User location,
2017,8.04E+17,"RT @GrrrGraphics: Hey @algore I just shoveled about a foot of that ""Global Warming"" out of my drive way...\n\nhttps://t.co/Oj98iIxEAZ https:/…",Michael,8.04E+17,CHTrumpSupport,1,"Winterthur, Schweiz","Winterthur, Schweiz",User location,
2017,219574685,"RT @nizmycuba: ""Brutally cold weather has frozen the area around Niagara Falls — and could freeze the waterfalls if the arctic blast contin…",CapitãoPQD👉1️⃣7️⃣Bolsonaro👊🐸,219574685,barbuteko,1,"Três Coroas, Brasil","Três Coroas, Brasil",User location,
2017,3435596223,"RT @realDonaldTrump: In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Glob…",LUCIMÁRIA & BENJAMIN,3435596223,taciomanutd,1,"Teixeira de Freitas, Brasil","Teixeira de Freitas, Brasil",User location,
2017,14304302,"RT @repdinatitus: Trump may get a rise out of his tweet, but he won’t be laughing if Mar-a-Lago is under water.  https://t.co/7VXOni01LX",Liz,14304302,nwjerseyliz,1,"Deep in the deep, deep state.","Deep in the deep, deep state.",User location, Indiana
2017,459407571,"RT @nytopinion: Scientists increasingly are able to detect global warming’s fingerprint on hurricanes, drought, flooding, wildfires and oth…",24-6 Project,459407571,StevenMitsch,1,United States,United States,User location,
2017,21707139,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Jo Lown 🎨🌴🌊🇺🇸,21707139,JLownLaw,1,USA,USA,User location,
2017,503319162,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,kena 🇭🇳🇸🇻,503319162,yungkena,1,Hempstead NY,Hempstead NY,User location, New York
2017,1383431214,"Global warming is ""baloney"" says the Founder of the Weather Network! https://t.co/OnxdNr8TVM",Melanie HRocd,1383431214,HRocd,1,Calgary,Calgary,User location,
2017,312422268,"RT @ToulasTake: Trump smugly tweeting out his denial of global warming, not understanding that weather isn't climate is basically every stu…",Mathieu Boisvert,312422268,MatBoisvert,1,"Québec, Canada","Québec, Canada",User location,
2017,1695262730,RT @MarkYoungTruth: POTUS Trump Trolls Global Warming Zealots as Record Freezing Temps Grip US https://t.co/UNcOvRYFAk via @BFT_Podcast,paul lorenz,1695262730,pauly40l,1,"North Carolina, USA","North Carolina, USA",User location,North Carolina
2017,440917319,Conspiracy theory: Russia has a vested interest in perpetuating global warming to maximize arable land,LloydAndSavior,440917319,LloydSeiter,1,Athens OH,Athens OH,User location,Ohio
2017,77550647,"RT @DrRimmer: The climate denial ads on @Google come amid a wider effort — backed by wealthy conservatives, fossil fuel companies and right…",Onward & Upward,77550647,CarbonTaxSTAT,1,"California, USA","California, USA",User location,California
2017,4406012718,@mysayjp @JacobAWohl I feel sorry for idiots like you. Amazing you make it through life every day. I didn't die of… https://t.co/Ow9RqEumU6,Pat Chiarello,4406012718,chiarello_pat,1,"Ottawa, Ontario","Ottawa, Ontario",User location,
2017,450188630,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Gary Busey,450188630,chikendicnugget,1,in the backseat,in the backseat,User location,
2017,7.33E+17,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Jerry Martinez,7.33E+17,JerryIsAName,1,"Anchorage, AK","Anchorage, AK",User location, Alaska
2017,31771149,RT @FMoniteau: This scientist had the best response to Trump's insane tweet on weather and global warming.\n\n#TheResistance #MAGA #Trump #Fo…,Miriam,31771149,Gr82BUs,1,"Chester County, Pennsylvania","Chester County, Pennsylvania",User location, Pennsylvania
2017,1325615960,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,lyndsey,1325615960,lyndzchild,1,University of Florida,University of Florida,User location,Florida
2017,461477953,RT @VINNYGUADAGNINO: Per my last tweet about global warming and ppl saying it’s bad when someone from “jersey shore” educates the president…,trev,461477953,trevonljames,1,Jersey Shore NJ ,Jersey Shore NJ ,User location, New Jersey
2017,24053369,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,Ken Struck,24053369,kasinca,1,"Frisco, TX","Frisco, TX",User location, Texas
2017,2255936431,"RT @realDonaldTrump: In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Glob…",Richard Hill,2255936431,rich15hill,1,706,706,User location,
2017,115777637,RT @Education4Libs: 70's - The new ice age.\n80's - Acid rain.\n90's - Ozone depletion.\n2000's - Global warming. \n\nThen they had to change it…,Toby Goodman,115777637,Damage_13,1,"England, United Kingdom","England, United Kingdom",User location,
2017,2421185108,RT @VINNYGUADAGNINO: Per my last tweet about global warming and ppl saying it’s bad when someone from “jersey shore” educates the president…,sass🧚🏼‍♀️🦋,2421185108,kvssidy,1,the boro to da mtns ,the boro to da mtns ,User location,
2017,7.57E+17,RT @kwilli1046: Definitely Global Warming Mr. Gore - \nDeep freeze: Stunning video of Minneapolis' Minnehaha Falls frozen solid during sub-z…,Ruby RockStar☘️,7.57E+17,RubyRockstar333,1,🚫🚂Absolutely No Trains🚂🚫,🚫🚂Absolutely No Trains🚂🚫,User location,
2017,8.00E+17,RT @fawfulfan: Claiming that there’s no global warming because it’s cold outside where you live is like claiming there’s no world hunger be…,Laura Adams,8.00E+17,ldadams429,1,"Meridian, ID","Meridian, ID",User location, Idaho
2017,43987148,How We Know It Was Climate Change via @NYTimes https://t.co/6YzEY1FAfm,(((Chana הנא))),43987148,ToBeSafeNSound,1,United States,United States,User location,
2017,7.76E+17,"RT @realDonaldTrump: In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Glob…",Porter Doughty,7.76E+17,porter_doughty,1,"Poquoson, VA","Poquoson, VA",User location,Virgina
2017,27156531,"RT @nizmycuba: ""Brutally cold weather has frozen the area around Niagara Falls — and could freeze the waterfalls if the arctic blast contin…",Almir Silveira 🇧🇷🇱🇷🇮🇱👉,27156531,assilveira,1,"Rio Grande do Sul, Brasil","Rio Grande do Sul, Brasil",User location,
2017,7.86E+17,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,Colin Williams,7.86E+17,Colwildotcom,1,"London, England","London, England",User location,
2017,1018119000,RT @ThomasAwful: If global warming is real how come cops are still racist?,Malik Threesley,1018119000,brandonnelson,1,"Colorado Springs, CO","Colorado Springs, CO",User location, Colorado
2017,538521526,"Actually, it’s not global warming, it’s now called global climate change. Educate yourself https://t.co/4BLwHIaIGE",Roxanne Luckey,538521526,roxanneluckey,1,"Newport Beach, CA","Newport Beach, CA",User location,California
2017,3242762383,RT @Kappa_Kappa: if global warming is real then how come i can press a button on my fridge and ice comes out into my drink which is also co…,𓆣 maddie 𓆣,3242762383,bitchuwu,1,20 | ♋️,20 | ♋️,User location,
2017,2469550260,@ClimateExeter It's really easy to confuse fantasy with reality. Global warming is fantasy.,Robert McClain,2469550260,Robertlmcclain,3,"Denham Springs, LA","Denham Springs, LA",User location, Louisiana
2017,772672554,"RT @NoHoesGeorge: PROOF that global warming is REAL\n\nIf global warming isn't real, then why did Club Penguin get shut down?🤔 https://t.co/Y…",anime avi picture,772672554,Hunter_Snyder13,1,Twitter for SoljaPhone,Twitter for SoljaPhone,User location,
2017,1494085004,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Elena ||-//,1494085004,lena_bobanaaa,1,Chicago,Chicago,User location, Illinois
2017,2549112026,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Jake Le Snake🐍🐍,2549112026,wutangmexican11,1,"North Carolina, USA","North Carolina, USA",User location,North Carolina
2017,2434700128,RT @VINNYGUADAGNINO: Per my last tweet about global warming and ppl saying it’s bad when someone from “jersey shore” educates the president…,GiANY C ☄️,2434700128,Giancarloyeah,2,New York ,New York ,User location, New York
2017,7.12E+17,"RT @realDonaldTrump: In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Glob…",Andre Aragão,7.12E+17,Andrearagao01,1,"Espírito Santo, Brasil","Espírito Santo, Brasil",User location,
2017,2857641468,RT @MarkYoungTruth: POTUS Trump Trolls Global Warming Zealots as Record Freezing Temps Grip US https://t.co/UNcOvRYFAk via @BFT_Podcast,brenda e.,2857641468,BrendaAnnEstep,1,"Missouri, USA","Missouri, USA",User location,Missouri
2017,3398733197,BAHHHHHHHHHHHAAAAAAAAAAAAAAAAAAAAAAAAAA https://t.co/0QQl4jnPLk,thomas brann,3398733197,thomas23501,1,"benton, ky","benton, ky",User location, Kentucky
2017,3303127027,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Zyon ☁️ ily,3303127027,laurenisnotatoy,1,"Kapolei, HI","Kapolei, HI",User location,Hawaii
2017,280807881,RT @DrShaena: Global warming is fake because it is cold where I am\nNo one in the world is starving because I have food in my kitchen\nPovert…,"With love, Shelli. 🤙🏻",280807881,withloveshelli,1,toledo / london,toledo / london,User location,Ohio
2017,7.78E+17,RT @DrShaena: Global warming is fake because it is cold where I am\nNo one in the world is starving because I have food in my kitchen\nPovert…,"""Translator"" 2000 🌊",7.78E+17,TranslatorBot2k,1,The Lab,The Lab,User location,
2017,1092883214,"@JohnStossel No, they are going to blame all of Venezuela's problems on the USA; Donald Trump, Global Warming, capi… https://t.co/wnaxZDxhax",Tom Jeffords,1092883214,TomJeffords,1,"Biloxi, MS","Biloxi, MS",User location, Mississippi
2017,32366249,"RT @repdinatitus: Trump may get a rise out of his tweet, but he won’t be laughing if Mar-a-Lago is under water.  https://t.co/7VXOni01LX",Amy Stewart Hale,32366249,penndragonArt,1,Las Vegas/Los Angeles,Las Vegas/Los Angeles,User location,
2017,135624812,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,still_just_john,135624812,JAG_atthebeach,1,United States,United States,User location,
2017,8.19E+17,RT @President1Trump: Global warming..🤪https://t.co/FHHu3Up139,texasGSDgirl,8.19E+17,texasGSDgirl,1,"West Texas, USA","West Texas, USA",User location,Texas
2017,636293767,RT @Education4Libs: 70's - The new ice age.\n80's - Acid rain.\n90's - Ozone depletion.\n2000's - Global warming. \n\nThen they had to change it…,🍫  🎀  𝓇🍪𝓈𝑒𝟥𝟣𝟥  🎀  🍫,636293767,roseandkim,1,United States,United States,User location,
2017,19444387,@CNN No more global warming though https://t.co/XcXpYa0SEp,Dan.,19444387,HollywoodDan,1,Center of nowhere,Center of nowhere,User location,
2017,2992628511,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,sofia,2992628511,femininegomez,1,feminist,feminist,User location,
2017,8.53E+17,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,Bethany law,8.53E+17,BethanyLaw__,1,United Kingdom,United Kingdom,User location,
2017,2305768501,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,BIGBOI,2305768501,JMakesMeLong,1,M T L,M T L,User location,
2017,845445818,RT @kwilli1046: Throwing boiling water at -30F. It must be global warming. https://t.co/1aJf6aBgLB,joe esparza,845445818,jjacksonville,1,jacksonville fl,jacksonville fl,User location, Florida
2017,4660646535,RT @_Makada_: Nine years ago Al Gore predicted the North Pole would be completely ice free by today.\n\nThe fact that liberals still believe…,George Hornberger ⭐️⭐️⭐️,4660646535,GeorgeHornberg3,1,"Palm Beach, FL","Palm Beach, FL",User location, Florida
2017,8.03E+17,"RT @realDonaldTrump: In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Glob…",Chris Mullins,8.03E+17,Cmull2211,1,"Avon, OH","Avon, OH",User location, Ohio
2017,396833510,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,aleks,396833510,seriouslyaleks,1,Milan,Milan,User location,
2017,314649323,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,JESS ☆ GROMALA,314649323,jessg1515,1,"Chicago, IL","Chicago, IL",User location, Illinois
2017,21579796,RT @Education4Libs: 70's - The new ice age.\n80's - Acid rain.\n90's - Ozone depletion.\n2000's - Global warming. \n\nThen they had to change it…,**Sher**,21579796,sher747,2,Trump Nation USA,Trump Nation USA,User location,
2017,781288694,RT @AllanMargolin: HE'S RIDICULOUS: Trump's call for some 'good old global warming' ridiculed by #climate experts https://t.co/a6ePAqdHr7 v…,Tammy Dzwilewski,781288694,tdzwilewski,1,"Boise, Idaho","Boise, Idaho",User location, Idaho
2017,4789209506,@FMoniteau >Warm summer\n*GLOBAL WARMING AUTISTIC SCREECHING*\n\n>Cold Winter\n*GLOBAL WARMING DENIAL AUTISTIC SCREECHI… https://t.co/eEeyTiqg8L,EiríkrHinnRauði,4789209506,EirikrHinnRaudi,1,Literally Hell,Literally Hell,User location,
2017,3133795312,"RT @chelseahandler: Hey dumbass, global warming doesn’t only mean extreme heat; it means extreme weather. Hot and cold. Maybe buy a thermom…",Nicolas🍇,3133795312,NicolasF_28,1,India,India,User location,
2017,20665229,"RT @wattsupwiththat: Friday Funny – the certainty of global warming and warmer, er colder, winters https://t.co/xgFUoaop3v https://t.co/qks…",Апокалипсис задерживается KBE,20665229,YorksJAT,2,"Yorkshire, UK","Yorkshire, UK",User location,
2017,7.59E+17,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,Michele#ResisterSister#VRSS#TeamPelosi,7.59E+17,Kamlu28,1,United States,United States,User location,
2017,555274004,How Five Extreme Weather Events Were Fueled By #GlobalWarming\nhttps://t.co/4mhC8zhXOQ\n\n#CoralBleaching #SaveOurOcean https://t.co/EDbZHLVMy5,The TerraMar Project,555274004,TerraMarProject,1,New York,New York,User location, New York
2017,19507754,RT @DrShaena: Global warming is fake because it is cold where I am\nNo one in the world is starving because I have food in my kitchen\nPovert…,Andrew,19507754,Optimaximal,2,UK,UK,User location,
2017,22646616,More Global Warming via The East Coast via 10 degree below zero w/ wind chill factor=reel feel temperature...,DAN BARCAN,22646616,DANBARCAN1,1,NEW JERSEY,NEW JERSEY,User location,New Jersey
2017,341020028,Global #SeaIce Extent plummets\nas 2017 draws to a close. #CO2\n#warming #melting #methane https://t.co/WhzA80hBP2,Thom Juzwik,341020028,Juzwik,1,New York City,New York City,User location, New York
2017,8.31E+17,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,Jennifer Howard,8.31E+17,liveluv707,1,"England, United Kingdom","England, United Kingdom",User location,
2017,49471376,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,Ms.Von on Bass🎶🎵,49471376,23psalms1,1,USA,USA,User location,
2017,8.31E+17,"RT @NoHoesGeorge: PROOF that global warming is REAL\n\nIf global warming isn't real, then why did Club Penguin get shut down?🤔 https://t.co/Y…",Groovy oscar,8.31E+17,OscarElsicario1,1,"Exeter, CA","Exeter, CA",User location,
2017,22587715,RT @JohnLeguizamo: Trump says current cold temperatures disprove global warming. Does he also think balloons disprove gravity?,Patrick,22587715,patpat09,1,"San Diego, CA","San Diego, CA",User location, California
2017,2895434151,"RT @chelseahandler: Hey dumbass, global warming doesn’t only mean extreme heat; it means extreme weather. Hot and cold. Maybe buy a thermom…",𝕶𝖆𝖙𝖎𝖊,2895434151,kt_maye,1,space,space,User location,
2017,7.60E+17,Take that... Stupid global warming theory! https://t.co/exqvv6QBSM,simonsonsays,7.60E+17,SSimonson5,1,United States,United States,User location,
2017,2218223588,@RNRKentucky @POTUS Switch to AccuWeather for your forecast without the global warming/climate change false bending… https://t.co/SGR20zlPb9,Betsy Madden,2218223588,HoosierMom92,1,"Metro Louisville, KY","Metro Louisville, KY",User location,Kentucky
2017,595250319,"RT @realDonaldTrump: In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Glob…",CalmNcanny,595250319,CalmNcanny,1,California 🙈😖,California 🙈😖,User location,California
2017,4800256817,RT @VINNYGUADAGNINO: @realDonaldTrump I think climate change is more complex than global warming will make it hotter. It has to do with dis…,cowboy dan,4800256817,fxckjordantyler,1,cold place in hell,cold place in hell,User location,
